Date,number_sold
03/04/2014,893
04/04/2014,888
05/04/2014,858
06/04/2014,882
07/04/2014,887
08/04/2014,880
09/04/2014,877
10/04/2014,899
11/04/2014,903
12/04/2014,884
13/04/2014,891
14/04/2014,866
15/04/2014,902
16/04/2014,881
17/04/2014,881
18/04/2014,894
19/04/2014,896
20/04/2014,885
21/04/2014,891
22/04/2014,870
23/04/2014,867
24/04/2014,863
25/04/2014,872
26/04/2014,866
27/04/2014,877
28/04/2014,880
29/04/2014,883
30/04/2014,862
01/05/2014,875
02/05/2014,859
03/05/2014,870
04/05/2014,881
05/05/2014,894
06/05/2014,862
07/05/2014,878
08/05/2014,874
09/05/2014,884
10/05/2014,880
11/05/2014,870
12/05/2014,875
13/05/2014,867
14/05/2014,869
15/05/2014,864
16/05/2014,861
17/05/2014,873
18/05/2014,860
19/05/2014,887
20/05/2014,871
21/05/2014,860
22/05/2014,871
23/05/2014,876
24/05/2014,853
25/05/2014,858
26/05/2014,861
27/05/2014,870
28/05/2014,859
29/05/2014,842
30/05/2014,849
31/05/2014,849
01/06/2014,854
02/06/2014,863
03/06/2014,865
04/06/2014,858
05/06/2014,848
06/06/2014,847
07/06/2014,847
08/06/2014,861
09/06/2014,845
10/06/2014,844
11/06/2014,850
12/06/2014,868
13/06/2014,843
14/06/2014,870
15/06/2014,858
16/06/2014,850
17/06/2014,840
18/06/2014,860
19/06/2014,847
20/06/2014,840
21/06/2014,843
22/06/2014,840
23/06/2014,834
24/06/2014,827
25/06/2014,829
26/06/2014,826
27/06/2014,823
28/06/2014,838
29/06/2014,849
30/06/2014,837
01/07/2014,836
02/07/2014,828
03/07/2014,841
04/07/2014,835
05/07/2014,825
06/07/2014,820
07/07/2014,828
08/07/2014,804
09/07/2014,830
10/07/2014,838
11/07/2014,829
12/07/2014,821
13/07/2014,816
14/07/2014,827
15/07/2014,814
16/07/2014,824
17/07/2014,838
18/07/2014,816
19/07/2014,804
20/07/2014,818
21/07/2014,814
22/07/2014,817
23/07/2014,812
24/07/2014,812
25/07/2014,813
26/07/2014,776
27/07/2014,813
28/07/2014,800
29/07/2014,819
30/07/2014,818
31/07/2014,821
01/08/2014,810
02/08/2014,780
03/08/2014,807
04/08/2014,803
05/08/2014,820
06/08/2014,813
07/08/2014,814
08/08/2014,800
09/08/2014,796
10/08/2014,791
11/08/2014,788
12/08/2014,787
13/08/2014,801
14/08/2014,807
15/08/2014,791
16/08/2014,792
17/08/2014,798
18/08/2014,792
19/08/2014,793
20/08/2014,799
21/08/2014,780
22/08/2014,777
23/08/2014,788
24/08/2014,797
25/08/2014,784
26/08/2014,782
27/08/2014,781
28/08/2014,783
29/08/2014,794
30/08/2014,784
31/08/2014,779
01/09/2014,786
02/09/2014,797
03/09/2014,778
04/09/2014,782
05/09/2014,786
06/09/2014,789
07/09/2014,795
08/09/2014,779
09/09/2014,776
10/09/2014,786
11/09/2014,789
12/09/2014,785
13/09/2014,757
14/09/2014,797
15/09/2014,783
16/09/2014,768
17/09/2014,780
18/09/2014,774
19/09/2014,792
20/09/2014,769
21/09/2014,766
22/09/2014,787
23/09/2014,780
24/09/2014,773
25/09/2014,770
26/09/2014,765
27/09/2014,800
28/09/2014,790
29/09/2014,775
30/09/2014,777
01/10/2014,786
02/10/2014,787
03/10/2014,783
04/10/2014,758
05/10/2014,779
06/10/2014,789
07/10/2014,796
08/10/2014,779
09/10/2014,787
10/10/2014,777
11/10/2014,796
12/10/2014,777
13/10/2014,782
14/10/2014,789
15/10/2014,774
16/10/2014,798
17/10/2014,784
18/10/2014,785
19/10/2014,790
20/10/2014,770
21/10/2014,779
22/10/2014,790
23/10/2014,783
24/10/2014,790
25/10/2014,780
26/10/2014,806
27/10/2014,783
28/10/2014,786
29/10/2014,796
30/10/2014,792
31/10/2014,774
01/11/2014,750
02/11/2014,793
03/11/2014,794
04/11/2014,777
05/11/2014,788
06/11/2014,799
07/11/2014,771
08/11/2014,782
09/11/2014,799
10/11/2014,789
11/11/2014,790
12/11/2014,773
13/11/2014,784
14/11/2014,780
15/11/2014,808
16/11/2014,798
17/11/2014,791
18/11/2014,787
19/11/2014,800
20/11/2014,785
21/11/2014,807
22/11/2014,801
23/11/2014,793
24/11/2014,783
25/11/2014,799
26/11/2014,785
27/11/2014,806
28/11/2014,798
29/11/2014,807
30/11/2014,801
01/12/2014,804
02/12/2014,809
03/12/2014,799
04/12/2014,797
05/12/2014,800
06/12/2014,817
07/12/2014,804
08/12/2014,786
09/12/2014,804
10/12/2014,799
11/12/2014,805
12/12/2014,800
13/12/2014,811
14/12/2014,807
15/12/2014,812
16/12/2014,823
17/12/2014,823
18/12/2014,817
19/12/2014,820
20/12/2014,837
21/12/2014,817
22/12/2014,825
23/12/2014,813
24/12/2014,823
25/12/2014,819
26/12/2014,821
27/12/2014,813
28/12/2014,812
29/12/2014,842
30/12/2014,828
31/12/2014,836
01/01/2015,838
02/01/2015,831
03/01/2015,814
04/01/2015,828
05/01/2015,830
06/01/2015,852
07/01/2015,832
08/01/2015,848
09/01/2015,839
10/01/2015,858
11/01/2015,852
12/01/2015,827
13/01/2015,844
14/01/2015,844
15/01/2015,838
16/01/2015,851
17/01/2015,852
18/01/2015,845
19/01/2015,843
20/01/2015,842
21/01/2015,843
22/01/2015,837
23/01/2015,841
24/01/2015,850
25/01/2015,855
26/01/2015,851
27/01/2015,854
28/01/2015,849
29/01/2015,868
30/01/2015,853
31/01/2015,862
01/02/2015,849
02/02/2015,857
03/02/2015,858
04/02/2015,861
05/02/2015,881
06/02/2015,860
07/02/2015,858
08/02/2015,866
09/02/2015,872
10/02/2015,874
11/02/2015,886
12/02/2015,880
13/02/2015,868
14/02/2015,858
15/02/2015,877
16/02/2015,865
17/02/2015,876
18/02/2015,852
19/02/2015,880
20/02/2015,869
21/02/2015,868
22/02/2015,870
23/02/2015,867
24/02/2015,888
25/02/2015,870
26/02/2015,875
27/02/2015,873
28/02/2015,875
01/03/2015,877
02/03/2015,875
03/03/2015,868
04/03/2015,882
05/03/2015,882
06/03/2015,877
07/03/2015,873
08/03/2015,878
09/03/2015,864
10/03/2015,887
11/03/2015,878
12/03/2015,871
13/03/2015,876
14/03/2015,880
15/03/2015,886
16/03/2015,909
17/03/2015,878
18/03/2015,895
19/03/2015,898
20/03/2015,885
21/03/2015,879
22/03/2015,890
23/03/2015,898
24/03/2015,891
25/03/2015,898
26/03/2015,872
27/03/2015,901
28/03/2015,880
29/03/2015,874
30/03/2015,889
31/03/2015,892
01/04/2015,887
02/04/2015,891
03/04/2015,875
04/04/2015,887
05/04/2015,884
06/04/2015,876
07/04/2015,878
08/04/2015,872
09/04/2015,874
10/04/2015,890
11/04/2015,891
12/04/2015,870
13/04/2015,888
14/04/2015,903
15/04/2015,886
16/04/2015,863
17/04/2015,881
18/04/2015,870
19/04/2015,869
20/04/2015,879
21/04/2015,891
22/04/2015,885
23/04/2015,878
24/04/2015,881
25/04/2015,863
26/04/2015,894
27/04/2015,888
28/04/2015,888
29/04/2015,879
30/04/2015,889
01/05/2015,874
02/05/2015,879
03/05/2015,867
04/05/2015,861
05/05/2015,875
06/05/2015,874
07/05/2015,874
08/05/2015,882
09/05/2015,874
10/05/2015,861
11/05/2015,871
12/05/2015,866
13/05/2015,881
14/05/2015,865
15/05/2015,878
16/05/2015,844
17/05/2015,888
18/05/2015,862
19/05/2015,872
20/05/2015,866
21/05/2015,845
22/05/2015,848
23/05/2015,857
24/05/2015,851
25/05/2015,839
26/05/2015,861
27/05/2015,852
28/05/2015,855
29/05/2015,848
30/05/2015,853
31/05/2015,872
01/06/2015,862
02/06/2015,864
03/06/2015,856
04/06/2015,861
05/06/2015,847
06/06/2015,862
07/06/2015,840
08/06/2015,834
09/06/2015,841
10/06/2015,847
11/06/2015,839
12/06/2015,847
13/06/2015,828
14/06/2015,841
15/06/2015,849
16/06/2015,839
17/06/2015,836
18/06/2015,847
19/06/2015,853
20/06/2015,845
21/06/2015,837
22/06/2015,840
23/06/2015,849
24/06/2015,847
25/06/2015,836
26/06/2015,846
27/06/2015,839
28/06/2015,832
29/06/2015,835
30/06/2015,845
01/07/2015,840
02/07/2015,825
03/07/2015,819
04/07/2015,826
05/07/2015,837
06/07/2015,824
07/07/2015,822
08/07/2015,824
09/07/2015,827
10/07/2015,834
11/07/2015,847
12/07/2015,819
13/07/2015,826
14/07/2015,824
15/07/2015,838
16/07/2015,810
17/07/2015,818
18/07/2015,830
19/07/2015,811
20/07/2015,802
21/07/2015,815
22/07/2015,807
23/07/2015,825
24/07/2015,792
25/07/2015,812
26/07/2015,789
27/07/2015,818
28/07/2015,798
29/07/2015,801
30/07/2015,807
31/07/2015,797
01/08/2015,792
02/08/2015,803
03/08/2015,823
04/08/2015,782
05/08/2015,806
06/08/2015,787
07/08/2015,817
08/08/2015,803
09/08/2015,786
10/08/2015,809
11/08/2015,790
12/08/2015,798
13/08/2015,768
14/08/2015,791
15/08/2015,807
16/08/2015,805
17/08/2015,773
18/08/2015,802
19/08/2015,803
20/08/2015,790
21/08/2015,789
22/08/2015,793
23/08/2015,785
24/08/2015,782
25/08/2015,793
26/08/2015,803
27/08/2015,791
28/08/2015,777
29/08/2015,765
30/08/2015,773
31/08/2015,809
01/09/2015,765
02/09/2015,776
03/09/2015,796
04/09/2015,787
05/09/2015,794
06/09/2015,790
07/09/2015,784
08/09/2015,782
09/09/2015,770
10/09/2015,780
11/09/2015,788
12/09/2015,795
13/09/2015,790
14/09/2015,801
15/09/2015,784
16/09/2015,764
17/09/2015,765
18/09/2015,784
19/09/2015,747
20/09/2015,759
21/09/2015,791
22/09/2015,776
23/09/2015,794
24/09/2015,776
25/09/2015,778
26/09/2015,764
27/09/2015,772
28/09/2015,781
29/09/2015,800
30/09/2015,770
01/10/2015,783
02/10/2015,770
03/10/2015,756
04/10/2015,772
05/10/2015,775
06/10/2015,767
07/10/2015,771
08/10/2015,780
09/10/2015,786
10/10/2015,772
11/10/2015,766
12/10/2015,784
13/10/2015,770
14/10/2015,773
15/10/2015,777
16/10/2015,768
17/10/2015,786
18/10/2015,778
19/10/2015,768
20/10/2015,778
21/10/2015,790
22/10/2015,804
23/10/2015,785
24/10/2015,768
25/10/2015,769
26/10/2015,774
27/10/2015,764
28/10/2015,784
29/10/2015,787
30/10/2015,780
31/10/2015,778
01/11/2015,776
02/11/2015,770
03/11/2015,778
04/11/2015,793
05/11/2015,779
06/11/2015,779
07/11/2015,784
08/11/2015,777
09/11/2015,790
10/11/2015,798
11/11/2015,787
12/11/2015,804
13/11/2015,777
14/11/2015,780
15/11/2015,792
16/11/2015,802
17/11/2015,798
18/11/2015,797
19/11/2015,791
20/11/2015,803
21/11/2015,800
22/11/2015,793
23/11/2015,791
24/11/2015,805
25/11/2015,804
26/11/2015,778
27/11/2015,785
28/11/2015,797
29/11/2015,808
30/11/2015,802
01/12/2015,808
02/12/2015,797
03/12/2015,801
04/12/2015,818
05/12/2015,796
06/12/2015,800
07/12/2015,805
08/12/2015,820
09/12/2015,789
10/12/2015,813
11/12/2015,810
12/12/2015,796
13/12/2015,813
14/12/2015,828
15/12/2015,820
16/12/2015,829
17/12/2015,807
18/12/2015,823
19/12/2015,818
20/12/2015,813
21/12/2015,833
22/12/2015,819
23/12/2015,821
24/12/2015,814
25/12/2015,813
26/12/2015,823
27/12/2015,813
28/12/2015,831
29/12/2015,836
30/12/2015,825
31/12/2015,835
01/01/2016,834
02/01/2016,833
03/01/2016,842
04/01/2016,822
05/01/2016,819
06/01/2016,828
07/01/2016,835
08/01/2016,839
09/01/2016,835
10/01/2016,830
11/01/2016,856
12/01/2016,838
13/01/2016,841
14/01/2016,850
15/01/2016,833
16/01/2016,855
17/01/2016,843
18/01/2016,840
19/01/2016,836
20/01/2016,857
21/01/2016,852
22/01/2016,853
23/01/2016,844
24/01/2016,840
25/01/2016,846
26/01/2016,860
27/01/2016,842
28/01/2016,841
29/01/2016,856
30/01/2016,848
31/01/2016,873
01/02/2016,845
02/02/2016,863
03/02/2016,857
04/02/2016,862
05/02/2016,850
06/02/2016,868
07/02/2016,877
08/02/2016,857
09/02/2016,882
10/02/2016,870
11/02/2016,863
12/02/2016,862
13/02/2016,865
14/02/2016,880
15/02/2016,863
16/02/2016,872
17/02/2016,870
18/02/2016,865
19/02/2016,847
20/02/2016,860
21/02/2016,869
22/02/2016,880
23/02/2016,864
24/02/2016,862
25/02/2016,877
26/02/2016,878
27/02/2016,858
28/02/2016,866
29/02/2016,871
01/03/2016,873
02/03/2016,847
03/03/2016,885
04/03/2016,872
05/03/2016,887
06/03/2016,882
07/03/2016,890
08/03/2016,886
09/03/2016,865
10/03/2016,879
11/03/2016,882
12/03/2016,893
13/03/2016,883
14/03/2016,877
15/03/2016,880
16/03/2016,885
17/03/2016,877
18/03/2016,879
19/03/2016,884
20/03/2016,882
21/03/2016,881
22/03/2016,871
23/03/2016,891
24/03/2016,886
25/03/2016,890
26/03/2016,878
27/03/2016,879
28/03/2016,878
29/03/2016,883
30/03/2016,892
31/03/2016,878
01/04/2016,884
02/04/2016,878
03/04/2016,892
04/04/2016,877
05/04/2016,895
06/04/2016,878
07/04/2016,880
08/04/2016,880
09/04/2016,864
10/04/2016,880
11/04/2016,895
12/04/2016,882
13/04/2016,886
14/04/2016,881
15/04/2016,877
16/04/2016,870
17/04/2016,888
18/04/2016,881
19/04/2016,900
20/04/2016,872
21/04/2016,881
22/04/2016,861
23/04/2016,876
24/04/2016,874
25/04/2016,884
26/04/2016,879
27/04/2016,884
28/04/2016,887
29/04/2016,871
30/04/2016,868
01/05/2016,892
02/05/2016,888
03/05/2016,881
04/05/2016,878
05/05/2016,877
06/05/2016,876
07/05/2016,868
08/05/2016,863
09/05/2016,874
10/05/2016,855
11/05/2016,879
12/05/2016,852
13/05/2016,862
14/05/2016,868
15/05/2016,860
16/05/2016,868
17/05/2016,871
18/05/2016,867
19/05/2016,865
20/05/2016,880
21/05/2016,855
22/05/2016,867
23/05/2016,864
24/05/2016,862
25/05/2016,871
26/05/2016,856
27/05/2016,861
28/05/2016,853
29/05/2016,854
30/05/2016,844
31/05/2016,861
01/06/2016,854
02/06/2016,852
03/06/2016,862
04/06/2016,871
05/06/2016,862
06/06/2016,847
07/06/2016,842
08/06/2016,841
09/06/2016,839
10/06/2016,875
11/06/2016,835
12/06/2016,844
13/06/2016,829
14/06/2016,845
15/06/2016,859
16/06/2016,836
17/06/2016,858
18/06/2016,824
19/06/2016,835
20/06/2016,855
21/06/2016,830
22/06/2016,835
23/06/2016,844
24/06/2016,841
25/06/2016,845
26/06/2016,827
27/06/2016,846
28/06/2016,838
29/06/2016,847
30/06/2016,825
01/07/2016,821
02/07/2016,826
03/07/2016,808
04/07/2016,848
05/07/2016,831
06/07/2016,822
07/07/2016,820
08/07/2016,822
09/07/2016,810
10/07/2016,802
11/07/2016,824
12/07/2016,824
13/07/2016,824
14/07/2016,814
15/07/2016,809
16/07/2016,803
17/07/2016,820
18/07/2016,817
19/07/2016,826
20/07/2016,813
21/07/2016,818
22/07/2016,822
23/07/2016,818
24/07/2016,802
25/07/2016,800
26/07/2016,824
27/07/2016,801
28/07/2016,814
29/07/2016,831
30/07/2016,795
31/07/2016,807
01/08/2016,804
02/08/2016,797
03/08/2016,794
04/08/2016,791
05/08/2016,808
06/08/2016,795
07/08/2016,807
08/08/2016,809
09/08/2016,801
10/08/2016,801
11/08/2016,793
12/08/2016,812
13/08/2016,812
14/08/2016,787
15/08/2016,782
16/08/2016,786
17/08/2016,791
18/08/2016,789
19/08/2016,788
20/08/2016,803
21/08/2016,782
22/08/2016,785
23/08/2016,792
24/08/2016,796
25/08/2016,799
26/08/2016,781
27/08/2016,790
28/08/2016,787
29/08/2016,783
30/08/2016,783
31/08/2016,789
01/09/2016,785
02/09/2016,784
03/09/2016,795
04/09/2016,802
05/09/2016,765
06/09/2016,789
07/09/2016,768
08/09/2016,788
09/09/2016,777
10/09/2016,768
11/09/2016,788
12/09/2016,795
13/09/2016,781
14/09/2016,783
15/09/2016,778
16/09/2016,777
17/09/2016,790
18/09/2016,781
19/09/2016,776
20/09/2016,787
21/09/2016,792
22/09/2016,781
23/09/2016,786
24/09/2016,761
25/09/2016,776
26/09/2016,764
27/09/2016,776
28/09/2016,765
29/09/2016,765
30/09/2016,757
01/10/2016,771
02/10/2016,773
03/10/2016,768
04/10/2016,770
05/10/2016,787
06/10/2016,788
07/10/2016,769
08/10/2016,779
09/10/2016,770
10/10/2016,780
11/10/2016,784
12/10/2016,765
13/10/2016,781
14/10/2016,782
15/10/2016,790
16/10/2016,798
17/10/2016,790
18/10/2016,783
19/10/2016,793
20/10/2016,776
21/10/2016,768
22/10/2016,791
23/10/2016,788
24/10/2016,799
25/10/2016,778
26/10/2016,767
27/10/2016,775
28/10/2016,787
29/10/2016,764
30/10/2016,769
31/10/2016,799
01/11/2016,813
02/11/2016,799
03/11/2016,780
04/11/2016,796
05/11/2016,785
06/11/2016,780
07/11/2016,783
08/11/2016,804
09/11/2016,783
10/11/2016,782
11/11/2016,783
12/11/2016,804
13/11/2016,787
14/11/2016,805
15/11/2016,816
16/11/2016,800
17/11/2016,802
18/11/2016,795
19/11/2016,784
20/11/2016,801
21/11/2016,797
22/11/2016,785
23/11/2016,790
24/11/2016,811
25/11/2016,791
26/11/2016,805
27/11/2016,799
28/11/2016,807
29/11/2016,805
30/11/2016,802
01/12/2016,776
02/12/2016,809
03/12/2016,816
04/12/2016,807
05/12/2016,824
06/12/2016,823
07/12/2016,819
08/12/2016,809
09/12/2016,804
10/12/2016,811
11/12/2016,807
12/12/2016,822
13/12/2016,814
14/12/2016,834
15/12/2016,823
16/12/2016,816
17/12/2016,828
18/12/2016,806
19/12/2016,811
20/12/2016,820
21/12/2016,829
22/12/2016,811
23/12/2016,833
24/12/2016,825
25/12/2016,817
26/12/2016,829
27/12/2016,835
28/12/2016,836
29/12/2016,820
30/12/2016,823
31/12/2016,842
01/01/2017,850
02/01/2017,839
03/01/2017,838
04/01/2017,835
05/01/2017,835
06/01/2017,822
07/01/2017,832
08/01/2017,824
09/01/2017,849
10/01/2017,839
11/01/2017,832
12/01/2017,862
13/01/2017,854
14/01/2017,832
15/01/2017,855
16/01/2017,845
17/01/2017,844
18/01/2017,856
19/01/2017,832
20/01/2017,853
21/01/2017,845
22/01/2017,861
23/01/2017,836
24/01/2017,844
25/01/2017,852
26/01/2017,834
27/01/2017,845
28/01/2017,842
29/01/2017,854
30/01/2017,857
31/01/2017,874
01/02/2017,854
02/02/2017,851
03/02/2017,849
04/02/2017,868
05/02/2017,858
06/02/2017,866
07/02/2017,849
08/02/2017,876
09/02/2017,858
10/02/2017,864
11/02/2017,870
12/02/2017,862
13/02/2017,870
14/02/2017,876
15/02/2017,848
16/02/2017,878
17/02/2017,857
18/02/2017,888
19/02/2017,875
20/02/2017,878
21/02/2017,852
22/02/2017,879
23/02/2017,879
24/02/2017,878
25/02/2017,892
26/02/2017,869
27/02/2017,878
28/02/2017,888
01/03/2017,876
02/03/2017,883
03/03/2017,879
04/03/2017,873
05/03/2017,876
06/03/2017,871
07/03/2017,882
08/03/2017,873
09/03/2017,889
10/03/2017,894
11/03/2017,882
12/03/2017,881
13/03/2017,896
14/03/2017,882
15/03/2017,887
16/03/2017,873
17/03/2017,872
18/03/2017,878
19/03/2017,899
20/03/2017,880
21/03/2017,883
22/03/2017,892
23/03/2017,880
24/03/2017,890
25/03/2017,891
26/03/2017,881
27/03/2017,865
28/03/2017,882
29/03/2017,893
30/03/2017,890
31/03/2017,867
01/04/2017,886
02/04/2017,888
03/04/2017,882
04/04/2017,888
05/04/2017,886
06/04/2017,874
07/04/2017,886
08/04/2017,884
09/04/2017,869
10/04/2017,872
11/04/2017,904
12/04/2017,886
13/04/2017,900
14/04/2017,888
15/04/2017,893
16/04/2017,879
17/04/2017,877
18/04/2017,873
19/04/2017,876
20/04/2017,894
21/04/2017,869
22/04/2017,891
23/04/2017,875
24/04/2017,871
25/04/2017,880
26/04/2017,890
27/04/2017,873
28/04/2017,868
29/04/2017,883
30/04/2017,864
01/05/2017,883
02/05/2017,876
03/05/2017,878
04/05/2017,860
05/05/2017,860
06/05/2017,868
07/05/2017,876
08/05/2017,891
09/05/2017,873
10/05/2017,887
11/05/2017,867
12/05/2017,840
13/05/2017,872
14/05/2017,870
15/05/2017,863
16/05/2017,864
17/05/2017,877
18/05/2017,863
19/05/2017,864
20/05/2017,882
21/05/2017,859
22/05/2017,877
23/05/2017,860
24/05/2017,852
25/05/2017,871
26/05/2017,854
27/05/2017,867
28/05/2017,872
29/05/2017,850
30/05/2017,884
31/05/2017,855
01/06/2017,847
02/06/2017,879
03/06/2017,863
04/06/2017,861
05/06/2017,855
06/06/2017,856
07/06/2017,851
08/06/2017,851
09/06/2017,855
10/06/2017,858
11/06/2017,843
12/06/2017,852
13/06/2017,849
14/06/2017,856
15/06/2017,849
16/06/2017,838
17/06/2017,862
18/06/2017,842
19/06/2017,856
20/06/2017,848
21/06/2017,859
22/06/2017,845
23/06/2017,834
24/06/2017,832
25/06/2017,841
26/06/2017,818
27/06/2017,844
28/06/2017,813
29/06/2017,823
30/06/2017,847
01/07/2017,829
02/07/2017,830
03/07/2017,828
04/07/2017,839
05/07/2017,843
06/07/2017,816
07/07/2017,830
08/07/2017,822
09/07/2017,829
10/07/2017,828
11/07/2017,820
12/07/2017,809
13/07/2017,812
14/07/2017,812
15/07/2017,808
16/07/2017,832
17/07/2017,808
18/07/2017,811
19/07/2017,806
20/07/2017,818
21/07/2017,816
22/07/2017,805
23/07/2017,816
24/07/2017,835
25/07/2017,819
26/07/2017,821
27/07/2017,805
28/07/2017,813
29/07/2017,822
30/07/2017,812
31/07/2017,799
01/08/2017,804
02/08/2017,810
03/08/2017,814
04/08/2017,789
05/08/2017,797
06/08/2017,799
07/08/2017,807
08/08/2017,811
09/08/2017,791
10/08/2017,803
11/08/2017,808
12/08/2017,795
13/08/2017,791
14/08/2017,790
15/08/2017,803
16/08/2017,808
17/08/2017,815
18/08/2017,804
19/08/2017,796
20/08/2017,783
21/08/2017,785
22/08/2017,781
23/08/2017,782
24/08/2017,789
25/08/2017,774
26/08/2017,786
27/08/2017,786
28/08/2017,806
29/08/2017,803
30/08/2017,784
31/08/2017,809
01/09/2017,790
02/09/2017,803
03/09/2017,791
04/09/2017,784
05/09/2017,778
06/09/2017,780
07/09/2017,778
08/09/2017,784
09/09/2017,769
10/09/2017,777
11/09/2017,784
12/09/2017,772
13/09/2017,792
14/09/2017,782
15/09/2017,781
16/09/2017,782
17/09/2017,781
18/09/2017,789
19/09/2017,772
20/09/2017,784
21/09/2017,770
22/09/2017,778
23/09/2017,766
24/09/2017,777
25/09/2017,788
26/09/2017,775
27/09/2017,800
28/09/2017,778
29/09/2017,773
30/09/2017,778
01/10/2017,783
02/10/2017,791
03/10/2017,776
04/10/2017,796
05/10/2017,784
06/10/2017,778
07/10/2017,759
08/10/2017,772
09/10/2017,780
10/10/2017,791
11/10/2017,759
12/10/2017,779
13/10/2017,787
14/10/2017,792
15/10/2017,767
16/10/2017,769
17/10/2017,784
18/10/2017,783
19/10/2017,772
20/10/2017,791
21/10/2017,791
22/10/2017,784
23/10/2017,788
24/10/2017,790
25/10/2017,796
26/10/2017,785
27/10/2017,802
28/10/2017,784
29/10/2017,778
30/10/2017,773
31/10/2017,792
01/11/2017,795
02/11/2017,791
03/11/2017,784
04/11/2017,797
05/11/2017,779
06/11/2017,790
07/11/2017,786
08/11/2017,810
09/11/2017,796
10/11/2017,807
11/11/2017,793
12/11/2017,791
13/11/2017,801
14/11/2017,806
15/11/2017,812
16/11/2017,809
17/11/2017,814
18/11/2017,810
19/11/2017,805
20/11/2017,823
21/11/2017,794
22/11/2017,815
23/11/2017,778
24/11/2017,797
25/11/2017,797
26/11/2017,794
27/11/2017,804
28/11/2017,802
29/11/2017,799
30/11/2017,806
01/12/2017,801
02/12/2017,801
03/12/2017,803
04/12/2017,799
05/12/2017,816
06/12/2017,806
07/12/2017,805
08/12/2017,811
09/12/2017,802
10/12/2017,819
11/12/2017,834
12/12/2017,811
13/12/2017,813
14/12/2017,831
15/12/2017,818
16/12/2017,820
17/12/2017,817
18/12/2017,828
19/12/2017,812
20/12/2017,835
21/12/2017,835
22/12/2017,829
23/12/2017,836
24/12/2017,823
25/12/2017,828
26/12/2017,837
27/12/2017,829
28/12/2017,839
29/12/2017,828
30/12/2017,844
31/12/2017,836
01/01/2018,845
02/01/2018,828
03/01/2018,832
04/01/2018,859
05/01/2018,843
06/01/2018,833
07/01/2018,846
08/01/2018,818
09/01/2018,857
10/01/2018,847
11/01/2018,831
12/01/2018,849
13/01/2018,829
14/01/2018,848
15/01/2018,849
16/01/2018,861
17/01/2018,835
18/01/2018,855
19/01/2018,843
20/01/2018,868
21/01/2018,838
22/01/2018,860
23/01/2018,853
24/01/2018,851
25/01/2018,865
26/01/2018,856
27/01/2018,875
28/01/2018,858
29/01/2018,873
30/01/2018,866
31/01/2018,858
01/02/2018,862
02/02/2018,863
03/02/2018,878
04/02/2018,866
05/02/2018,856
06/02/2018,872
07/02/2018,873
08/02/2018,865
09/02/2018,863
10/02/2018,850
11/02/2018,865
12/02/2018,870
13/02/2018,876
14/02/2018,892
15/02/2018,862
16/02/2018,883
17/02/2018,862
18/02/2018,871
19/02/2018,894
20/02/2018,867
21/02/2018,879
22/02/2018,882
23/02/2018,853
24/02/2018,886
25/02/2018,879
26/02/2018,870
27/02/2018,884
28/02/2018,870
01/03/2018,874
02/03/2018,866
03/03/2018,884
04/03/2018,881
05/03/2018,889
06/03/2018,890
07/03/2018,885
08/03/2018,878
09/03/2018,880
10/03/2018,882
11/03/2018,879
12/03/2018,893
13/03/2018,921
14/03/2018,888
15/03/2018,887
16/03/2018,872
17/03/2018,885
18/03/2018,897
