Date Time,p (mbar)
49472.0,990.08
49535.0,989.71
49536.0,989.62
49599.0,995.15
49600.0,995.26
49663.0,998.56
49664.0,998.58
49727.0,998.65
49728.0,998.7
49791.0,997.57
49792.0,997.5
49855.0,995.42
49856.0,995.45
49919.0,995.96
49920.0,995.93
49983.0,996.19
49984.0,996.13
50047.0,995.02
50048.0,995.03
50111.0,994.29
50112.0,994.26
50175.0,992.89
50176.0,992.76
50239.0,989.58
50240.0,989.45
50303.0,986.19
50304.0,986.26
50367.0,982.87
50368.0,982.78
50431.0,981.64
50432.0,981.63
50495.0,982.99
50496.0,982.99
50559.0,981.53
50560.0,981.44
50623.0,979.66
50624.0,979.65
50687.0,979.67
50688.0,979.66
50751.0,980.06
50752.0,980.09
50815.0,980.53
50816.0,980.51
50879.0,978.92
50880.0,978.93
50943.0,970.8
50944.0,970.67
51007.0,975.31
51008.0,975.37
51071.0,975.18
51072.0,975.14
51135.0,965.87
51136.0,965.8
51199.0,960.84
51200.0,960.98
51263.0,965.28
51264.0,965.38
51327.0,971.28
51328.0,971.29
51391.0,974.77
51392.0,974.7
51455.0,971.33
51456.0,971.21
51519.0,966.02
51520.0,965.92
51583.0,957.43
51584.0,957.51
51647.0,968.92
51648.0,969.14
51711.0,979.13
51712.0,979.1
51775.0,981.42
51776.0,981.35
51839.0,981.39
51840.0,981.38
51903.0,980.11
51904.0,979.98
51967.0,975.38
51968.0,975.27
52031.0,975.83
52032.0,975.94
52095.0,979.76
52096.0,979.89
52159.0,981.51
52160.0,981.41
52223.0,975.16
52224.0,975.1
52287.0,968.76
52288.0,968.75
52351.0,967.49
52352.0,967.39
52415.0,967.75
52416.0,967.84
52479.0,969.75
52480.0,969.61
52543.0,967.14
52544.0,967.24
52607.0,967.7
52608.0,967.71
52671.0,972.27
52672.0,972.35
52735.0,979.79
52736.0,980.06
52799.0,990.04
52800.0,990.23
52863.0,991.36
52864.0,991.34
52927.0,989.12
52928.0,989.09
52991.0,992.56
52992.0,992.48
53055.0,990.01
53056.0,989.85
53119.0,986.41
53120.0,986.34
53183.0,983.34
53184.0,983.34
53247.0,979.18
53248.0,979.17
53311.0,975.86
53312.0,975.89
53375.0,976.82
53376.0,976.84
53439.0,979.77
53440.0,979.88
53503.0,983.34
53504.0,983.37
53567.0,988.83
53568.0,988.89
53631.0,991.46
53632.0,991.39
53695.0,988.26
53696.0,988.16
53759.0,985.21
53760.0,985.27
53823.0,983.22
53824.0,983.25
53887.0,983.17
53888.0,983.23
53951.0,986.79
53952.0,986.79
54015.0,988.14
54016.0,988.15
54079.0,989.09
54080.0,989.0
54143.0,991.46
54144.0,991.46
54207.0,991.7
54208.0,991.58
54271.0,987.04
54272.0,987.03
54335.0,984.49
54336.0,984.58
54399.0,983.45
54400.0,983.48
54463.0,983.32
54464.0,983.31
54527.0,984.21
54528.0,984.21
54591.0,989.86
54592.0,989.99
54655.0,996.24
54656.0,996.3
54719.0,1000.4
54720.0,1000.45
54783.0,997.16
54784.0,997.11
54847.0,988.14
54848.0,988.14
54911.0,983.65
54912.0,983.63
54975.0,988.43
54976.0,988.64
55039.0,994.76
55040.0,994.75
55103.0,997.6
55104.0,997.71
55167.0,996.41
55168.0,996.36
55231.0,994.03
55232.0,993.94
55295.0,992.86
55296.0,992.72
55359.0,990.84
55360.0,990.83
55423.0,991.33
55424.0,991.36
55487.0,995.92
55488.0,996.0
55551.0,999.05
55552.0,999.05
55615.0,1000.31
55616.0,1000.39
55679.0,1000.91
55680.0,1000.92
55743.0,1000.19
55744.0,1000.17
55807.0,998.35
55808.0,998.48
55871.0,998.34
55872.0,998.33
55935.0,999.32
55936.0,999.29
55999.0,999.07
56000.0,999.18
56063.0,1000.3
56064.0,1000.44
56127.0,1003.85
56128.0,1003.87
56191.0,1007.13
56192.0,1007.18
56255.0,1010.99
56256.0,1011.15
56319.0,1009.67
56320.0,1009.42
56383.0,997.8
56384.0,997.54
56447.0,978.16
56448.0,977.95
56511.0,974.39
56512.0,974.29
56575.0,970.9
56576.0,970.87
56639.0,965.61
56640.0,965.51
56703.0,953.7
56704.0,953.61
56767.0,958.6
56768.0,958.7
56831.0,966.17
56832.0,966.37
56895.0,973.16
56896.0,973.18
56959.0,975.37
56960.0,975.37
57023.0,979.28
57024.0,979.24
57087.0,980.64
57088.0,980.65
57151.0,982.25
57152.0,982.25
57215.0,987.64
57216.0,987.6
57279.0,976.32
57280.0,976.12
57343.0,974.02
57344.0,974.33
57407.0,983.57
57408.0,983.69
57471.0,989.5
57472.0,989.42
57535.0,988.63
57536.0,988.63
57599.0,987.1
57600.0,987.02
57663.0,983.56
57664.0,983.59
57727.0,983.08
57728.0,983.08
57791.0,984.12
57792.0,984.24
57855.0,988.98
57856.0,989.04
57919.0,993.27
57920.0,993.31
57983.0,994.28
57984.0,994.29
58047.0,990.9
58048.0,990.8
58111.0,985.9
58112.0,985.77
58175.0,982.21
58176.0,982.13
58239.0,980.13
58240.0,980.14
58303.0,978.66
58304.0,978.69
58367.0,978.95
58368.0,979.03
58431.0,982.34
58432.0,982.37
58495.0,982.03
58496.0,982.0
58559.0,981.88
58560.0,982.0
58623.0,982.99
58624.0,982.99
58687.0,985.55
58688.0,985.55
58751.0,988.4
58752.0,988.39
58815.0,988.4
58816.0,988.3
58879.0,987.5
58880.0,987.53
58943.0,987.16
58944.0,987.16
59007.0,986.06
59008.0,986.11
59071.0,983.96
59072.0,983.89
59135.0,981.73
59136.0,981.65
59199.0,980.14
59200.0,980.04
59263.0,978.15
59264.0,978.16
59327.0,975.63
59328.0,975.61
59391.0,972.2
59392.0,972.16
59455.0,970.05
59456.0,969.96
59519.0,969.45
59520.0,969.47
59583.0,972.67
59584.0,972.67
59647.0,970.84
59648.0,970.61
59711.0,964.41
59712.0,964.42
59775.0,969.77
59776.0,969.78
59839.0,970.89
59840.0,970.86
59903.0,974.02
59904.0,974.08
59967.0,973.65
59968.0,973.75
60031.0,974.51
60032.0,974.49
60095.0,969.71
60096.0,969.62
60159.0,965.83
60160.0,965.81
60223.0,964.76
60224.0,964.83
60287.0,969.58
60288.0,969.63
60351.0,972.99
60352.0,972.91
60415.0,974.63
60416.0,974.63
60479.0,975.6
60480.0,975.6
60543.0,974.3
60544.0,974.28
60607.0,970.11
60608.0,970.0
60671.0,965.67
60672.0,965.7
60735.0,968.6
60736.0,968.81
60799.0,977.88
60800.0,978.04
60863.0,977.02
60864.0,976.96
60927.0,968.73
60928.0,968.56
60991.0,960.86
60992.0,960.88
61055.0,967.69
61056.0,968.02
61119.0,978.26
61120.0,978.45
61183.0,986.26
61184.0,986.31
61247.0,990.99
61248.0,991.09
61311.0,993.59
61312.0,993.73
61375.0,995.3
61376.0,995.33
61439.0,993.24
61440.0,993.12
61503.0,990.34
61504.0,990.23
61567.0,989.45
61568.0,989.48
61631.0,992.9
61632.0,992.94
61695.0,996.07
61696.0,996.13
61759.0,989.93
61760.0,989.68
61823.0,984.13
61824.0,984.44
61887.0,997.85
61888.0,997.95
61951.0,1003.74
61952.0,1003.86
62015.0,1003.64
62016.0,1003.59
62079.0,1001.42
62080.0,1001.32
62143.0,998.37
62144.0,998.25
62207.0,997.78
62208.0,997.83
62271.0,1000.41
62272.0,1000.43
62335.0,1001.41
62336.0,1001.41
62399.0,999.68
62400.0,999.63
62463.0,994.82
62464.0,994.9
62527.0,990.69
62528.0,990.75
62591.0,988.57
62592.0,988.55
62655.0,987.92
62656.0,987.93
62719.0,988.89
62720.0,988.87
62783.0,990.02
62784.0,989.96
62847.0,991.94
62848.0,991.89
62911.0,992.43
62912.0,992.36
62975.0,991.04
62976.0,990.98
63039.0,987.76
63040.0,987.83
63103.0,993.06
63104.0,993.06
63167.0,990.63
63168.0,990.34
63231.0,988.84
63232.0,988.91
63295.0,997.15
63296.0,997.23
63359.0,999.81
63360.0,999.8
63423.0,998.55
63424.0,998.47
63487.0,997.3
63488.0,997.38
63551.0,998.39
63552.0,998.45
63615.0,994.2
63616.0,994.17
63679.0,991.45
63680.0,991.48
63743.0,990.15
63744.0,990.07
63807.0,987.06
63808.0,986.97
63871.0,984.81
63872.0,984.81
63935.0,984.45
63936.0,984.45
63999.0,983.43
64000.0,983.59
64063.0,992.69
64064.0,992.91
64127.0,996.81
64128.0,996.86
64191.0,993.71
64192.0,993.82
64255.0,992.68
64256.0,992.68
64319.0,992.61
64320.0,992.57
64383.0,991.5
64384.0,991.38
64447.0,987.82
64448.0,987.64
64511.0,985.93
64512.0,985.88
64575.0,983.69
64576.0,983.55
64639.0,981.99
64640.0,981.99
64703.0,981.53
64704.0,981.49
64767.0,977.8
64768.0,978.19
64831.0,979.47
64832.0,979.42
64895.0,978.41
64896.0,978.41
64959.0,981.75
64960.0,981.75
65023.0,982.93
65024.0,982.87
65087.0,981.69
65088.0,981.66
65151.0,978.39
65152.0,978.37
65215.0,979.32
65216.0,979.25
65279.0,973.17
65280.0,973.13
65343.0,966.81
65344.0,966.79
65407.0,975.12
65408.0,975.37
65471.0,975.0
65472.0,974.97
65535.0,978.7
65536.0,978.79
65599.0,984.56
65600.0,984.57
65663.0,990.12
65664.0,990.11
65727.0,990.35
65728.0,990.32
65791.0,987.9
65792.0,987.9
65855.0,986.27
65856.0,986.3
65919.0,984.27
65920.0,984.24
65983.0,982.83
65984.0,982.96
66047.0,984.32
66048.0,984.39
66111.0,991.69
66112.0,991.9
66175.0,998.91
66176.0,998.88
66239.0,1000.65
66240.0,1000.65
66303.0,999.72
66304.0,999.57
66367.0,996.33
66368.0,996.34
66431.0,995.66
66432.0,995.73
66495.0,992.04
66496.0,992.07
66559.0,994.09
66560.0,994.17
66623.0,995.66
66624.0,995.84
66687.0,1001.01
66688.0,1001.1
66751.0,1002.49
66752.0,1002.48
66815.0,1002.19
66816.0,1002.16
66879.0,1001.38
66880.0,1001.3
66943.0,998.08
66944.0,998.07
67007.0,996.55
67008.0,996.6
67071.0,995.82
67072.0,995.82
67135.0,992.3
67136.0,992.3
67199.0,990.84
67200.0,990.84
67263.0,990.0
67264.0,990.01
67327.0,989.03
67328.0,989.0
67391.0,988.38
67392.0,988.39
67455.0,988.78
67456.0,988.73
67519.0,989.8
67520.0,989.83
67583.0,989.78
67584.0,989.84
67647.0,990.83
67648.0,990.87
67711.0,992.33
67712.0,992.35
67775.0,993.41
67776.0,993.34
67839.0,996.19
67840.0,996.23
67903.0,994.76
67904.0,994.75
67967.0,991.94
67968.0,991.95
68031.0,987.52
68032.0,987.4
68095.0,984.08
68096.0,984.08
68159.0,987.12
68160.0,987.13
68223.0,987.61
68224.0,987.69
68287.0,987.75
68288.0,987.77
68351.0,983.98
68352.0,984.01
68415.0,988.0
68416.0,987.94
68479.0,988.23
68480.0,988.27
68543.0,990.59
68544.0,990.59
68607.0,990.93
68608.0,990.84
68671.0,988.79
68672.0,988.8
68735.0,989.86
68736.0,989.86
68799.0,988.89
68800.0,988.99
68863.0,992.52
68864.0,992.64
68927.0,993.63
68928.0,993.68
68991.0,996.93
68992.0,996.98
69055.0,995.94
69056.0,995.89
69119.0,993.82
69120.0,993.77
69183.0,995.65
69184.0,995.69
69247.0,996.95
69248.0,997.08
69311.0,999.31
69312.0,999.38
69375.0,999.47
69376.0,999.52
69439.0,1000.91
69440.0,1000.91
69503.0,995.98
69504.0,995.98
69567.0,992.92
69568.0,992.85
69631.0,986.85
69632.0,986.75
69695.0,982.26
69696.0,982.11
69759.0,981.65
69760.0,981.65
69823.0,983.83
69824.0,983.94
69887.0,984.08
69888.0,984.08
69951.0,982.37
69952.0,982.48
70015.0,984.38
70016.0,984.35
70079.0,982.59
70080.0,982.59
70143.0,981.07
70144.0,981.06
70207.0,982.82
70208.0,982.9
70271.0,988.22
70272.0,988.47
70335.0,991.09
70336.0,991.12
70399.0,991.82
70400.0,991.86
70463.0,992.69
70464.0,992.67
70527.0,985.67
70528.0,985.68
70591.0,977.7
70592.0,977.62
70655.0,974.29
70656.0,974.3
70719.0,976.0
70720.0,976.1
70783.0,979.88
70784.0,979.89
70847.0,982.5
70848.0,982.55
70911.0,983.35
70912.0,983.36
70975.0,984.21
70976.0,984.21
71039.0,983.51
71040.0,983.44
71103.0,980.35
71104.0,980.4
71167.0,979.71
71168.0,979.83
71231.0,982.0
71232.0,982.03
71295.0,982.98
71296.0,982.91
71359.0,981.16
71360.0,981.03
71423.0,977.6
71424.0,977.5
71487.0,980.5
71488.0,980.53
71551.0,983.12
71552.0,983.15
71615.0,984.23
71616.0,984.21
71679.0,984.29
71680.0,984.39
71743.0,983.48
71744.0,983.47
71807.0,984.28
71808.0,984.3
71871.0,983.56
71872.0,983.45
71935.0,983.22
71936.0,983.27
71999.0,983.71
72000.0,983.58
72063.0,985.92
72064.0,985.94
72127.0,989.42
72128.0,989.44
72191.0,992.27
72192.0,992.22
72255.0,992.55
72256.0,992.55
72319.0,995.76
72320.0,995.77
72383.0,996.22
72384.0,996.22
72447.0,994.62
72448.0,994.63
72511.0,993.86
72512.0,993.99
72575.0,995.71
72576.0,995.73
72639.0,999.3
72640.0,999.34
72703.0,1000.95
72704.0,1000.94
72767.0,1001.02
72768.0,1000.96
72831.0,998.62
72832.0,998.65
72895.0,998.5
72896.0,998.46
72959.0,995.16
72960.0,995.1
73023.0,995.5
73024.0,995.42
73087.0,993.29
73088.0,993.1
73151.0,990.21
73152.0,990.11
73215.0,985.51
73216.0,985.37
73279.0,983.34
73280.0,983.34
73343.0,984.71
73344.0,984.84
73407.0,983.86
73408.0,983.99
73471.0,984.1
73472.0,983.97
73535.0,981.3
73536.0,981.2
73599.0,977.8
73600.0,977.73
73663.0,983.04
73664.0,982.98
73727.0,984.2
73728.0,984.25
73791.0,984.98
73792.0,984.91
73855.0,990.2
73856.0,990.31
73919.0,993.84
73920.0,993.84
73983.0,988.32
73984.0,988.29
74047.0,982.51
74048.0,982.47
74111.0,977.76
74112.0,977.7
74175.0,979.65
74176.0,979.73
74239.0,983.41
74240.0,983.42
74303.0,986.16
74304.0,986.13
74367.0,985.71
74368.0,985.82
74431.0,985.92
74432.0,986.0
74495.0,986.6
74496.0,986.67
74559.0,988.37
74560.0,988.38
74623.0,989.91
74624.0,989.96
74687.0,990.5
74688.0,990.49
74751.0,992.38
74752.0,992.38
74815.0,992.85
74816.0,992.84
74879.0,994.88
74880.0,994.86
74943.0,993.69
74944.0,993.64
75007.0,990.71
75008.0,990.7
75071.0,988.34
75072.0,988.21
75135.0,982.36
75136.0,982.31
75199.0,983.0
75200.0,983.01
75263.0,984.76
75264.0,984.69
75327.0,984.03
75328.0,983.99
75391.0,980.98
75392.0,980.93
75455.0,981.46
75456.0,981.5
75519.0,981.86
75520.0,981.83
75583.0,980.12
75584.0,980.02
75647.0,980.92
75648.0,980.9
75711.0,979.34
75712.0,979.38
75775.0,978.96
75776.0,979.28
75839.0,981.31
75840.0,981.2
75903.0,982.88
75904.0,982.89
75967.0,983.01
75968.0,982.97
76031.0,988.16
76032.0,988.31
76095.0,990.27
76096.0,990.26
76159.0,987.66
76160.0,987.54
76223.0,988.23
76224.0,988.27
76287.0,990.22
76288.0,990.29
76351.0,992.3
76352.0,992.31
76415.0,993.48
76416.0,993.53
76479.0,995.76
76480.0,995.72
76543.0,993.9
76544.0,993.78
76607.0,993.54
76608.0,993.53
76671.0,991.58
76672.0,991.57
76735.0,987.87
76736.0,987.91
76799.0,983.87
76800.0,983.79
76863.0,981.52
76864.0,981.51
76927.0,981.02
76928.0,980.99
76991.0,979.27
76992.0,979.17
77055.0,981.7
77056.0,981.65
77119.0,985.55
77120.0,985.55
77183.0,989.18
77184.0,989.2
77247.0,991.97
77248.0,991.96
77311.0,994.38
77312.0,994.38
77375.0,996.16
77376.0,996.17
77439.0,995.73
77440.0,995.74
77503.0,996.73
77504.0,996.7
77567.0,994.1
77568.0,994.03
77631.0,992.92
77632.0,992.87
77695.0,990.91
77696.0,990.78
77759.0,989.6
77760.0,989.55
77823.0,988.03
77824.0,987.99
77887.0,989.27
77888.0,989.36
77951.0,991.08
77952.0,991.09
78015.0,990.8
78016.0,990.91
78079.0,993.56
78080.0,993.56
78143.0,992.95
78144.0,992.94
78207.0,993.19
78208.0,993.12
78271.0,991.85
78272.0,991.81
78335.0,992.18
78336.0,992.18
78399.0,991.31
78400.0,991.31
78463.0,991.17
78464.0,991.17
78527.0,992.84
78528.0,992.79
78591.0,991.15
78592.0,991.19
78655.0,991.08
78656.0,991.08
78719.0,989.36
78720.0,989.33
78783.0,991.32
78784.0,991.22
78847.0,989.86
78848.0,989.87
78911.0,990.34
78912.0,990.43
78975.0,990.33
78976.0,990.26
79039.0,990.23
79040.0,990.28
79103.0,990.97
79104.0,990.96
79167.0,989.11
79168.0,989.11
79231.0,990.79
79232.0,990.88
79295.0,990.51
79296.0,990.3
79359.0,991.2
79360.0,991.14
79423.0,989.59
79424.0,989.46
79487.0,991.73
79488.0,991.71
79551.0,995.36
79552.0,995.39
79615.0,996.2
79616.0,996.23
79679.0,996.76
79680.0,996.78
79743.0,994.93
79744.0,994.9
79807.0,995.2
79808.0,995.24
79871.0,992.92
79872.0,992.91
79935.0,993.64
79936.0,993.65
79999.0,992.16
80000.0,992.12
80063.0,992.79
80064.0,992.79
80127.0,992.4
80128.0,992.3
80191.0,990.33
80192.0,990.34
80255.0,990.51
80256.0,990.49
80319.0,988.66
80320.0,988.82
80383.0,988.62
80384.0,988.57
80447.0,983.33
80448.0,983.25
80511.0,985.92
80512.0,985.8
80575.0,985.54
80576.0,985.44
80639.0,985.72
80640.0,985.77
80703.0,984.69
80704.0,984.68
80767.0,980.03
80768.0,979.97
80831.0,987.81
80832.0,987.9
80895.0,988.81
80896.0,988.89
80959.0,991.2
80960.0,991.2
81023.0,987.66
81024.0,987.65
81087.0,989.14
81088.0,988.96
81151.0,992.27
81152.0,992.23
81215.0,996.35
81216.0,996.38
81279.0,1000.51
81280.0,1000.47
81343.0,999.34
81344.0,999.42
81407.0,999.42
81408.0,999.38
81471.0,994.7
81472.0,994.73
81535.0,993.39
81536.0,993.29
81599.0,987.25
81600.0,987.13
81663.0,984.38
81664.0,984.34
81727.0,981.95
81728.0,981.97
81791.0,983.1
81792.0,983.17
81855.0,986.4
81856.0,986.41
81919.0,988.31
81920.0,988.4
81983.0,989.15
81984.0,989.18
82047.0,988.25
82048.0,988.27
82111.0,988.49
82112.0,988.5
82175.0,989.64
82176.0,989.67
82239.0,989.94
82240.0,989.85
82303.0,987.71
82304.0,987.61
82367.0,987.74
82368.0,987.66
82431.0,986.25
82432.0,986.18
82495.0,985.8
82496.0,985.84
82559.0,988.75
82560.0,988.85
82623.0,989.4
82624.0,989.47
82687.0,989.6
82688.0,989.62
82751.0,985.06
82752.0,985.56
82815.0,983.93
82816.0,983.85
82879.0,982.7
82880.0,982.73
82943.0,984.83
82944.0,984.82
83007.0,987.81
83008.0,987.89
83071.0,990.47
83072.0,990.58
83135.0,991.56
83136.0,991.5
83199.0,988.61
83200.0,988.61
83263.0,989.12
83264.0,989.12
83327.0,987.09
83328.0,987.04
83391.0,986.77
83392.0,986.93
83455.0,987.53
83456.0,987.38
83519.0,986.81
83520.0,986.78
83583.0,986.78
83584.0,986.77
83647.0,988.5
83648.0,988.5
83711.0,986.65
83712.0,986.57
83775.0,981.71
83776.0,981.6
83839.0,980.28
83840.0,980.44
83903.0,981.65
83904.0,981.75
83967.0,984.96
83968.0,984.94
84031.0,988.8
84032.0,988.83
84095.0,990.33
84096.0,990.37
84159.0,990.58
84160.0,990.56
84223.0,989.86
84224.0,989.8
84287.0,988.94
84288.0,988.94
84351.0,987.88
84352.0,987.87
84415.0,989.97
84416.0,989.97
84479.0,989.59
84480.0,989.67
84543.0,990.22
84544.0,990.21
84607.0,989.23
84608.0,989.19
84671.0,988.13
84672.0,988.13
84735.0,988.38
84736.0,988.48
84799.0,988.06
84800.0,988.09
84863.0,986.4
84864.0,986.32
84927.0,986.1
84928.0,986.21
84991.0,989.6
84992.0,989.69
85055.0,990.72
85056.0,990.66
85119.0,990.19
85120.0,990.1
85183.0,991.14
85184.0,990.93
85247.0,989.07
85248.0,989.07
85311.0,984.49
85312.0,984.54
85375.0,985.19
85376.0,985.09
85439.0,984.34
85440.0,984.32
85503.0,984.42
85504.0,984.3
85567.0,979.99
85568.0,979.92
85631.0,980.97
85632.0,981.0
85695.0,981.75
85696.0,981.69
85759.0,981.24
85760.0,981.23
85823.0,984.15
85824.0,984.19
85887.0,989.48
85888.0,989.45
85951.0,993.33
85952.0,993.42
86015.0,995.71
86016.0,995.74
86079.0,994.11
86080.0,994.15
86143.0,997.07
86144.0,997.17
86207.0,994.62
86208.0,994.56
86271.0,993.53
86272.0,993.53
86335.0,989.23
86336.0,989.19
86399.0,985.59
86400.0,985.49
86463.0,980.28
86464.0,980.48
86527.0,977.72
86528.0,977.81
86591.0,980.44
86592.0,980.42
86655.0,984.06
86656.0,984.2
86719.0,988.64
86720.0,988.71
86783.0,989.65
86784.0,989.58
86847.0,988.19
86848.0,988.11
86911.0,982.11
86912.0,982.2
86975.0,978.52
86976.0,978.24
87039.0,975.33
87040.0,975.25
87103.0,977.85
87104.0,978.13
87167.0,985.95
87168.0,986.04
87231.0,987.95
87232.0,988.23
87295.0,987.98
87296.0,988.0
87359.0,984.33
87360.0,984.43
87423.0,978.59
87424.0,978.43
87487.0,981.78
87488.0,981.8
87551.0,987.51
87552.0,987.63
87615.0,992.82
87616.0,992.77
87679.0,993.29
87680.0,993.28
87743.0,992.15
87744.0,992.21
87807.0,991.69
87808.0,991.69
87871.0,991.57
87872.0,991.67
87935.0,991.38
87936.0,991.26
87999.0,992.67
88000.0,992.75
88063.0,993.64
88064.0,993.56
88127.0,993.17
88128.0,993.06
88191.0,994.15
88192.0,994.23
88255.0,995.62
88256.0,995.73
88319.0,997.23
88320.0,997.22
88383.0,996.11
88384.0,996.11
88447.0,996.1
88448.0,996.15
88511.0,991.41
88512.0,991.29
88575.0,988.33
88576.0,988.2
88639.0,982.65
88640.0,982.55
88703.0,982.13
88704.0,982.2
88767.0,980.17
88768.0,980.12
88831.0,982.63
88832.0,982.73
88895.0,984.69
88896.0,984.79
88959.0,989.1
88960.0,989.24
89023.0,993.3
89024.0,993.41
89087.0,994.04
89088.0,994.04
89151.0,995.32
89152.0,995.29
89215.0,993.86
89216.0,993.88
89279.0,994.0
89280.0,993.9
89343.0,993.03
89344.0,992.91
89407.0,991.55
89408.0,991.57
89471.0,995.71
89472.0,995.81
89535.0,998.04
89536.0,998.08
89599.0,995.22
89600.0,995.12
89663.0,989.68
89664.0,989.61
89727.0,983.55
89728.0,983.37
89791.0,983.25
89792.0,983.13
89855.0,981.51
89856.0,981.5
89919.0,983.78
89920.0,983.82
89983.0,983.37
89984.0,983.34
90047.0,983.5
90048.0,983.66
90111.0,986.93
90112.0,987.06
90175.0,989.73
90176.0,989.73
90239.0,989.73
90240.0,989.73
90303.0,990.85
90304.0,990.84
90367.0,990.99
90368.0,990.97
90431.0,991.48
90432.0,991.56
90495.0,991.33
90496.0,991.24
90559.0,990.92
90560.0,991.09
90623.0,993.92
90624.0,994.04
90687.0,995.17
90688.0,995.25
90751.0,996.79
90752.0,996.85
90815.0,993.16
90816.0,993.13
90879.0,991.94
90880.0,991.94
90943.0,986.49
90944.0,986.37
91007.0,981.69
91008.0,981.63
91071.0,976.65
91072.0,976.5
91135.0,975.0
91136.0,975.0
91199.0,975.33
91200.0,975.39
91263.0,978.93
91264.0,978.91
91327.0,979.95
91328.0,980.05
91391.0,981.18
91392.0,981.26
91455.0,981.32
91456.0,981.18
91519.0,981.87
91520.0,981.88
91583.0,982.54
91584.0,982.56
91647.0,986.97
91648.0,987.01
91711.0,991.09
91712.0,991.2
91775.0,993.05
91776.0,993.07
91839.0,993.91
91840.0,993.93
91903.0,993.03
91904.0,992.95
91967.0,990.46
91968.0,990.46
92031.0,988.95
92032.0,988.88
92095.0,988.38
92096.0,988.37
92159.0,989.0
92160.0,989.0
92223.0,989.27
92224.0,989.27
92287.0,989.32
92288.0,989.28
92351.0,987.76
92352.0,987.77
92415.0,984.45
92416.0,984.43
92479.0,982.24
92480.0,982.24
92543.0,979.7
92544.0,979.66
92607.0,980.11
92608.0,980.23
92671.0,982.11
92672.0,982.11
92735.0,986.05
92736.0,986.05
92799.0,988.17
92800.0,988.14
92863.0,991.24
92864.0,991.34
92927.0,995.4
92928.0,995.5
92991.0,995.86
92992.0,995.87
93055.0,996.0
93056.0,996.0
93119.0,995.01
93120.0,994.97
93183.0,995.78
93184.0,995.63
93247.0,994.05
93248.0,993.97
93311.0,992.26
93312.0,992.21
93375.0,990.85
93376.0,990.84
93439.0,990.35
93440.0,990.36
93503.0,991.23
93504.0,991.31
93567.0,990.28
93568.0,990.29
93631.0,991.7
93632.0,991.72
93695.0,990.38
93696.0,990.35
93759.0,990.51
93760.0,990.47
93823.0,990.76
93824.0,990.64
93887.0,989.61
93888.0,989.61
93951.0,989.24
93952.0,989.2
94015.0,988.63
94016.0,988.63
94079.0,986.81
94080.0,986.89
94143.0,983.95
94144.0,983.96
94207.0,981.02
94208.0,981.02
94271.0,984.04
94272.0,984.21
94335.0,990.43
94336.0,990.39
94399.0,993.29
94400.0,993.28
94463.0,995.08
94464.0,995.15
94527.0,995.61
94528.0,995.5
94591.0,990.82
94592.0,990.74
94655.0,982.75
94656.0,982.43
94719.0,978.08
94720.0,978.16
94783.0,976.47
94784.0,976.48
94847.0,981.54
94848.0,981.64
94911.0,990.34
94912.0,990.45
94975.0,994.68
94976.0,994.65
95039.0,994.77
95040.0,994.65
95103.0,993.71
95104.0,993.58
95167.0,992.68
95168.0,992.56
95231.0,987.9
95232.0,987.9
95295.0,979.38
95296.0,979.33
95359.0,977.55
95360.0,977.5
95423.0,982.25
95424.0,982.41
95487.0,988.17
95488.0,988.24
95551.0,993.85
95552.0,993.85
95615.0,998.11
95616.0,998.15
95679.0,1001.0
95680.0,1000.96
95743.0,1001.63
95744.0,1001.57
95807.0,999.35
95808.0,999.3
95871.0,996.48
95872.0,996.41
95935.0,993.24
95936.0,993.17
95999.0,992.83
96000.0,992.95
96063.0,992.8
96064.0,992.67
96127.0,986.81
96128.0,986.62
96191.0,981.55
96192.0,981.39
96255.0,980.89
96256.0,980.89
96319.0,981.45
96320.0,981.37
96383.0,977.82
96384.0,977.92
96447.0,978.44
96448.0,978.41
96511.0,979.75
96512.0,979.75
96575.0,982.84
96576.0,982.89
96639.0,987.15
96640.0,987.14
96703.0,987.97
96704.0,987.77
96767.0,987.91
96768.0,987.84
96831.0,987.24
96832.0,986.76
96895.0,989.59
96896.0,989.6
96959.0,990.39
96960.0,990.33
97023.0,993.06
97024.0,993.1
97087.0,992.64
