No,Iws
2144,1.79
2145,0.89
2146,1.78
2147,2.67
2148,1.79
2149,0.89
2150,1.79
2151,0.89
2152,1.78
2153,4.92
2154,12.07
2155,19.22
2156,26.37
2157,33.52
2158,39.33
2159,46.48
2160,53.63
2161,63.46
2162,73.29
2163,81.34
2164,85.36
2165,89.38
2166,92.51
2167,95.64
2168,99.66
2169,104.58
2170,111.73
2171,120.67
2172,128.72
2173,135.87
2174,147.94
2175,159.12
2176,171.19
2177,183.26
2178,193.09
2179,201.14
2180,208.29
2181,211.42
2182,213.21
2183,0.89
2184,1.78
2185,0.89
2186,0.45
2187,0.89
2188,4.02
2189,7.15
2190,10.28
2191,13.41
2192,17.43
2193,23.24
2194,35.31
2195,44.25
2196,53.19
2197,62.13
2198,69.28
2199,76.43
2200,83.58
2201,92.52
2202,101.46
2203,108.61
2204,110.4
2205,0.89
2206,1.78
2207,3.57
2208,5.36
2209,1.79
2210,0.89
2211,1.78
2212,2.67
2213,3.12
2214,4.01
2215,4.46
2216,5.35
2217,1.79
2218,4.92
2219,8.05
2220,12.07
2221,16.99
2222,21.91
2223,25.93
2224,29.06
2225,33.98
2226,38.9
2227,42.03
2228,45.16
2229,49.18
2230,53.2
2231,57.22
2232,62.14
2233,0.89
2234,1.79
2235,0.89
2236,0.89
2237,0.89
2238,1.78
2239,3.13
2240,4.92
2241,1.79
2242,4.92
2243,8.94
2244,1.79
2245,4.02
2246,7.15
2247,1.79
2248,1.79
2249,3.58
2250,6.71
2251,10.73
2252,14.75
2253,16.54
2254,19.67
2255,24.59
2256,28.61
2257,31.74
2258,34.87
2259,39.79
2260,0.89
2261,1.78
2262,1.79
2263,3.58
2264,0.89
2265,1.78
2266,1.79
2267,1.79
2268,1.79
2269,5.81
2270,10.73
2271,15.65
2272,20.57
2273,26.38
2274,29.51
2275,8.05
2276,3.13
2277,3.13
2278,3.13
2279,0.89
2280,1.79
2281,0.89
2282,3.13
2283,7.15
2284,10.28
2285,14.3
2286,19.22
2287,24.14
2288,29.95
2289,37.1
2290,45.15
2291,54.98
2292,62.13
2293,1.79
2294,4.92
2295,5.81
2296,12.96
2297,18.77
2298,22.79
2299,25.92
2300,0.45
2301,3.13
2302,1.79
2303,0.89
2304,1.78
2305,0.89
2306,0.45
2307,1.34
2308,0.89
2309,0.89
2310,0.89
2311,1.79
2312,0.89
2313,0.89
2314,1.79
2315,1.79
2316,3.13
2317,8.05
2318,15.2
2319,24.14
2320,33.97
2321,42.91
2322,50.96
2323,59.01
2324,63.93
2325,68.85
2326,74.66
2327,81.81
2328,88.96
2329,94.77
2330,98.79
2331,102.81
2332,105.94
2333,109.96
2334,113.09
2335,116.22
2336,119.35
2337,123.37
2338,126.5
2339,129.63
2340,134.55
2341,138.57
2342,143.49
2343,148.41
2344,152.43
2345,159.58
2346,165.39
2347,168.52
2348,170.31
2349,0.89
2350,1.79
2351,1.79
2352,1.79
2353,3.13
2354,7.15
2355,10.28
2356,16.09
2357,4.92
2358,4.92
2359,10.73
2360,16.54
2361,22.35
2362,26.37
2363,8.05
2364,15.2
2365,24.14
2366,29.06
2367,33.98
2368,38
2369,42.02
2370,45.15
2371,48.28
2372,50.07
2373,1.79
2374,0.89
2375,0.89
2376,0.89
2377,2.68
2378,5.81
2379,7.6
2380,11.62
2381,5.81
2382,10.73
2383,15.65
2384,21.46
2385,26.38
2386,3.13
2387,1.79
2388,4.02
2389,5.81
2390,7.6
2391,3.13
2392,7.15
2393,14.3
2394,20.11
2395,25.92
2396,30.84
2397,37.99
2398,46.04
2399,51.85
2400,55.87
2401,59.89
2402,63.91
2403,67.93
2404,71.06
2405,75.98
2406,79.11
2407,82.24
2408,85.37
2409,89.39
2410,91.18
2411,92.97
2412,96.99
2413,100.12
2414,104.14
2415,0.89
2416,1.78
2417,1.79
2418,1.79
2419,3.58
2420,1.79
2421,3.58
2422,1.79
2423,1.79
2424,3.58
2425,0.45
2426,0.9
2427,1.79
2428,3.58
2429,5.37
2430,7.16
2431,8.95
2432,12.08
2433,17
2434,21.02
2435,29.07
2436,34.88
2437,44.71
2438,57.67
2439,70.63
2440,84.49
2441,98.35
2442,109.53
2443,118.47
2444,128.3
2445,136.35
2446,143.5
2447,150.65
2448,156.46
2449,162.27
2450,170.32
2451,175.24
2452,180.16
2453,183.29
2454,187.31
2455,190.44
2456,194.46
2457,199.38
2458,209.21
2459,218.15
2460,229.33
2461,239.16
2462,251.23
2463,262.41
2464,272.24
2465,280.29
2466,285.21
2467,288.34
2468,1.79
2469,1.79
2470,3.58
2471,5.37
2472,0.89
2473,1.78
2474,1.79
2475,0.89
2476,0.89
2477,0.89
2478,0.89
2479,2.68
2480,4.47
2481,3.13
2482,4.92
2483,6.71
2484,8.5
2485,1.79
2486,1.79
2487,3.58
2488,3.13
2489,3.13
2490,4.92
2491,9.84
2492,15.65
2493,22.8
2494,28.61
2495,34.42
2496,39.34
2497,47.39
2498,53.2
2499,59.01
2500,63.03
2501,66.16
2502,69.29
2503,72.42
2504,76.44
2505,79.57
2506,82.7
2507,84.49
2508,87.62
2509,90.75
2510,93.88
2511,97.01
2512,98.8
2513,0.89
2514,1.78
2515,1.79
2516,1.79
2517,1.79
2518,2.68
2519,3.57
2520,0.89
2521,1.34
2522,1.79
2523,3.58
2524,5.37
2525,6.26
2526,7.15
2527,8.94
2528,9.83
2529,12.96
2530,16.09
2531,3.13
2532,6.26
2533,1.79
2534,5.81
2535,9.83
2536,13.85
2537,17.87
2538,21.89
2539,26.81
2540,32.62
2541,38.43
2542,42.45
2543,47.37
2544,52.29
2545,56.31
2546,59.44
2547,61.23
2548,63.02
2549,64.81
2550,66.6
2551,68.39
2552,71.52
2553,75.54
2554,78.67
2555,81.8
2556,84.93
2557,88.06
2558,91.19
2559,95.21
2560,98.34
2561,101.47
2562,103.26
2563,105.05
2564,108.18
2565,109.97
2566,0.89
2567,1.79
2568,3.58
2569,0.89
2570,1.79
2571,0.89
2572,2.68
2573,4.47
2574,6.26
2575,0.89
2576,0.45
2577,0.9
2578,1.79
2579,1.79
2580,1.79
2581,2.68
2582,1.79
2583,1.79
2584,3.13
2585,6.26
2586,9.39
2587,12.52
2588,0.45
2589,0.89
2590,2.68
2591,4.47
2592,6.26
2593,7.15
2594,0.89
2595,2.68
2596,1.79
2597,3.58
2598,5.37
2599,8.5
2600,10.29
2601,4.92
2602,10.73
2603,17.88
2604,23.69
2605,29.5
2606,33.52
2607,36.65
2608,4.02
2609,8.94
2610,14.75
2611,19.67
2612,23.69
2613,26.82
2614,29.95
2615,33.97
2616,35.76
2617,37.55
2618,38.44
2619,0.89
2620,1.79
2621,3.58
2622,4.47
2623,5.36
2624,8.49
2625,0.89
2626,1.79
2627,0.89
2628,2.68
2629,4.47
2630,6.26
2631,3.13
2632,1.79
2633,4.92
2634,4.02
2635,7.15
2636,10.28
2637,0.89
2638,4.92
2639,9.84
2640,13.86
2641,16.99
2642,17.88
2643,19.67
2644,0.89
2645,0.89
2646,4.91
2647,1.79
2648,4.02
2649,9.83
2650,16.98
2651,22.79
2652,28.6
2653,35.75
2654,42.9
2655,50.95
2656,4.92
2657,5.81
2658,11.62
2659,15.64
2660,1.79
2661,4.92
2662,8.05
2663,11.18
2664,14.31
2665,3.13
2666,1.79
2667,3.58
2668,3.13
2669,4.92
2670,8.05
2671,11.18
2672,14.31
2673,18.33
2674,21.46
2675,23.25
2676,25.04
2677,29.06
2678,33.08
2679,38
2680,42.92
2681,0.89
2682,3.13
2683,6.26
2684,3.13
2685,4.92
2686,3.13
2687,7.15
2688,10.28
2689,0.45
2690,0.89
2691,0.89
2692,3.13
2693,6.26
2694,8.05
2695,9.84
2696,11.63
2697,14.76
2698,17.89
2699,1.79
2700,3.13
2701,7.15
2702,3.13
2703,5.81
2704,12.96
2705,21.01
2706,25.03
2707,28.16
2708,31.29
2709,4.92
2710,8.94
2711,13.86
2712,17.88
2713,22.8
2714,24.59
2715,27.72
2716,30.85
2717,32.64
2718,35.77
2719,37.56
2720,0.45
2721,1.79
2722,3.58
2723,6.71
2724,11.63
2725,18.78
2726,26.83
2727,32.64
2728,40.69
2729,48.74
2730,54.55
2731,59.47
2732,62.6
2733,65.73
2734,70.65
2735,75.57
2736,81.38
2737,86.3
2738,90.32
2739,94.34
2740,98.36
2741,101.49
2742,104.62
2743,108.64
2744,111.77
2745,115.79
2746,119.81
2747,124.73
2748,131.88
2749,139.03
2750,146.18
2751,153.33
2752,159.14
2753,7.15
2754,16.98
2755,25.92
2756,29.94
2757,0.89
2758,4.92
2759,9.84
2760,14.76
2761,4.02
2762,3.13
2763,8.94
2764,14.75
2765,19.67
2766,25.48
2767,31.29
2768,37.1
2769,42.02
2770,46.94
2771,50.07
2772,1.79
2773,3.13
2774,6.26
2775,11.18
2776,16.1
2777,24.15
2778,11.18
2779,19.23
2780,27.28
2781,34.43
2782,42.48
2783,51.42
2784,61.25
2785,71.08
2786,82.26
2787,90.31
2788,95.23
2789,98.36
2790,100.15
2791,104.17
2792,109.98
2793,114.9
2794,119.82
2795,123.84
2796,129.65
2797,136.8
2798,140.82
2799,146.63
2800,155.57
2801,164.51
2802,172.56
2803,180.61
2804,187.76
2805,193.57
2806,199.38
2807,204.3
2808,211.45
2809,217.26
2810,225.31
2811,231.12
2812,239.17
2813,246.32
2814,254.37
2815,259.29
2816,266.44
2817,273.59
2818,281.64
2819,292.82
2820,304
2821,315.18
2822,328.14
2823,342
2824,355.86
2825,368.82
2826,380
2827,389.83
2828,398.77
2829,410.84
2830,417.99
2831,426.04
2832,431.85
2833,434.98
2834,1.79
2835,1.79
2836,0.89
2837,4.92
2838,9.84
2839,12.97
2840,20.12
2841,28.17
2842,38
2843,47.83
2844,57.66
2845,67.49
2846,79.56
2847,93.42
2848,107.28
2849,117.11
2850,128.29
2851,139.47
2852,147.52
2853,153.33
2854,156.46
2855,161.38
2856,166.3
2857,171.22
2858,174.35
2859,178.37
2860,182.39
2861,187.31
2862,191.33
2863,196.25
2864,201.17
2865,206.09
2866,211.9
2867,216.82
2868,221.74
2869,227.55
2870,234.7
2871,241.85
2872,249.9
2873,257.95
2874,266
2875,4.92
2876,12.07
2877,20.12
2878,28.17
2879,36.22
2880,39.35
2881,0.89
2882,0.89
2883,0.89
2884,1.78
2885,0.89
2886,1.78
2887,3.57
2888,5.36
2889,0.89
2890,1.79
2891,3.58
2892,0.89
2893,2.68
2894,4.02
2895,9.83
2896,15.64
2897,22.79
2898,29.94
2899,37.09
2900,42.9
2901,48.71
2902,53.63
2903,57.65
2904,62.57
2905,66.59
2906,68.38
2907,71.51
2908,73.3
2909,1.79
2910,0.89
2911,0.89
2912,1.79
2913,1.79
2914,3.58
2915,3.13
2916,1.79
2917,0.89
2918,4.92
2919,4.02
2920,7.15
2921,16.09
2922,25.03
2923,33.08
2924,38
2925,43.81
2926,3.13
2927,0.89
2928,1.79
2929,0.89
2930,1.78
2931,2.23
2932,3.12
2933,1.79
2934,3.58
2935,0.45
2936,1.79
2937,3.58
2938,0.89
2939,4.02
2940,7.15
2941,8.94
2942,12.07
2943,15.2
2944,18.33
2945,3.13
2946,0.89
2947,1.79
2948,4.02
2949,8.04
2950,0.89
2951,4.02
2952,1.79
2953,4.02
2954,0.89
2955,0.89
2956,4.02
2957,0.89
2958,0.89
2959,0.89
2960,1.79
2961,0.89
2962,1.79
2963,3.58
2964,1.79
2965,3.58
2966,4.02
2967,7.15
2968,11.17
2969,16.98
2970,21.9
2971,26.82
2972,29.95
2973,31.74
2974,35.76
2975,39.78
2976,44.7
2977,49.62
2978,53.64
2979,57.66
2980,59.45
2981,63.47
2982,65.26
2983,67.05
2984,68.84
2985,71.97
2986,73.76
2987,76.89
2988,78.68
2989,3.13
2990,12.07
2991,21.9
2992,33.08
2993,46.94
2994,59.01
2995,71.08
2996,84.04
2997,97
2998,113.09
2999,124.27
3000,134.1
3001,143.04
3002,151.98
3003,153.77
3004,3.13
3005,4.02
3006,8.04
3007,11.17
3008,18.32
3009,25.47
3010,32.62
3011,39.77
3012,45.58
3013,52.73
3014,59.88
3015,67.03
3016,75.08
3017,80.89
3018,88.04
3019,93.85
3020,97.87
3021,4.92
3022,9.84
3023,13.86
3024,22.8
3025,26.82
3026,30.84
3027,33.97
3028,37.99
3029,41.12
3030,0.89
3031,1.79
3032,0.89
3033,1.79
3034,3.58
3035,1.79
3036,8.94
3037,18.77
3038,26.82
3039,38
3040,47.83
3041,57.66
3042,66.6
3043,73.75
3044,76.88
3045,78.67
3046,80.46
3047,85.38
3048,89.4
3049,90.29
3050,1.79
3051,0.89
3052,1.79
3053,1.79
3054,0.89
3055,1.78
3056,2.67
3057,1.79
3058,1.79
3059,3.58
3060,1.79
3061,4.92
3062,9.84
3063,13.86
3064,17.88
3065,23.69
3066,28.61
3067,33.53
3068,38.45
3069,42.47
3070,45.6
3071,48.73
3072,0.89
3073,1.79
3074,1.79
3075,4.02
3076,8.94
3077,14.75
3078,19.67
3079,27.72
3080,35.77
3081,47.84
3082,59.02
3083,67.96
3084,73.77
3085,81.82
3086,93
3087,100.15
3088,5.81
3089,5.81
3090,16.99
3091,24.14
3092,32.19
3093,37.11
3094,38.9
3095,0.89
3096,1.79
3097,4.92
3098,6.71
3099,0.89
3100,1.79
3101,3.58
3102,0.89
3103,1.78
3104,1.79
3105,3.58
3106,1.79
3107,7.15
3108,20.11
3109,35.31
3110,48.27
3111,61.23
3112,73.3
3113,82.24
3114,92.07
3115,101.9
3116,113.97
3117,122.02
3118,129.17
3119,138.11
3120,146.16
3121,154.21
3122,159.13
3123,166.28
3124,172.09
3125,177.01
3126,180.14
3127,183.27
3128,186.4
3129,3.13
3130,3.13
3131,1.79
3132,4.92
3133,4.92
3134,9.84
3135,4.02
3136,4.02
3137,1.79
3138,3.13
3139,1.79
3140,1.79
3141,2.68
3142,0.89
3143,5.81
3144,10.73
3145,15.65
3146,17.44
3147,19.23
3148,22.36
3149,0.89
3150,0.89
3151,1.78
3152,0.45
3153,1.79
3154,0.89
3155,1.79
3156,1.79
3157,4.92
3158,1.79
3159,4.92
3160,8.05
3161,12.97
3162,17.89
3163,22.81
3164,26.83
3165,30.85
3166,34.87
3167,38
3168,41.13
3169,42.92
3170,0.89
3171,0.89
3172,0.89
3173,1.79
3174,4.92
3175,0.89
3176,1.79
3177,3.58
3178,5.37
3179,0.89
3180,2.68
3181,4.47
3182,4.92
3183,8.94
3184,12.96
3185,16.09
3186,19.22
3187,22.35
3188,25.48
3189,29.5
3190,33.52
3191,36.65
3192,39.78
3193,41.57
3194,1.79
3195,0.89
3196,1.79
3197,2.68
3198,5.81
3199,7.6
3200,9.39
3201,12.52
3202,14.31
3203,16.1
3204,19.23
3205,22.36
3206,24.15
3207,25.94
3208,1.79
3209,3.13
3210,3.13
3211,6.26
3212,1.79
3213,2.68
3214,0.89
3215,0.89
3216,0.89
3217,0.89
3218,0.89
3219,0.89
3220,2.68
3221,4.47
3222,6.26
3223,8.05
3224,9.84
3225,11.63
3226,13.42
3227,15.21
3228,0.89
3229,4.02
3230,4.91
3231,1.79
3232,0.89
3233,3.13
3234,7.15
3235,11.17
3236,14.3
3237,16.09
3238,17.88
3239,21.9
3240,25.92
3241,27.71
3242,30.84
3243,33.97
3244,35.76
3245,38.89
3246,42.02
3247,43.81
3248,47.83
3249,51.85
3250,54.98
3251,56.77
3252,58.56
3253,61.69
3254,65.71
3255,70.63
3256,73.76
3257,78.68
3258,82.7
3259,88.51
3260,90.3
3261,93.43
3262,95.22
3263,97.01
3264,98.8
3265,101.93
3266,103.72
3267,0.89
3268,1.79
3269,3.58
3270,0.89
3271,1.78
3272,2.67
3273,1.79
3274,3.58
3275,5.37
3276,7.16
3277,10.29
3278,13.42
3279,16.55
3280,1.79
3281,3.13
3282,4.92
3283,0.89
3284,3.13
3285,7.15
3286,10.28
3287,13.41
3288,18.33
3289,22.35
3290,25.48
3291,27.27
3292,29.06
3293,3.13
3294,10.28
3295,16.09
3296,21.9
3297,29.95
3298,33.97
3299,39.78
3300,45.59
3301,48.72
3302,59.9
3303,7.15
3304,12.07
3305,5.81
3306,3.13
3307,0.89
3308,3.13
3309,7.15
3310,11.17
3311,1.79
3312,1.79
3313,0.89
3314,1.78
3315,3.13
3316,6.26
3317,1.79
3318,0.89
3319,0.89
3320,0.89
3321,1.79
3322,4.02
3323,8.94
3324,5.81
3325,4.92
3326,9.83
3327,21.01
3328,30.84
3329,39.78
3330,47.83
3331,54.98
3332,62.13
3333,4.02
3334,8.04
3335,3.13
3336,6.26
3337,3.13
3338,4.92
3339,0.89
3340,1.79
3341,0.89
3342,1.78
3343,2.67
3344,3.56
3345,1.79
3346,1.79
3347,0.89
3348,2.68
3349,1.79
3350,5.81
3351,8.94
3352,13.86
3353,19.67
3354,25.48
3355,29.5
3356,33.52
3357,36.65
3358,40.67
3359,43.8
3360,46.93
3361,50.06
3362,51.85
3363,53.64
3364,55.43
3365,57.22
3366,0.45
3367,1.34
3368,2.23
3369,0.89
3370,2.68
3371,4.47
3372,6.26
3373,8.05
3374,9.84
3375,13.86
3376,17.88
3377,21.01
3378,22.8
3379,25.93
3380,27.72
3381,29.51
3382,0.89
3383,1.78
3384,0.89
3385,1.79
3386,0.89
3387,1.78
3388,1.79
3389,2.68
3390,3.57
3391,5.36
3392,8.49
3393,0.89
3394,1.78
3395,2.67
3396,4.46
3397,1.79
3398,3.13
3399,3.13
3400,6.26
3401,12.07
3402,16.09
3403,20.11
3404,24.13
3405,27.26
3406,29.05
3407,0.89
3408,1.78
3409,2.67
3410,3.56
3411,0.89
3412,2.68
3413,1.79
3414,3.58
3415,0.89
3416,3.13
3417,6.26
3418,8.05
3419,11.18
3420,12.97
3421,0.89
3422,4.02
3423,4.02
3424,1.79
3425,1.79
3426,3.13
3427,6.26
3428,13.41
3429,16.54
3430,20.56
3431,24.58
3432,27.71
3433,0.89
3434,1.78
3435,0.89
3436,1.79
3437,0.89
3438,1.79
3439,4.02
3440,1.79
3441,9.84
3442,17.89
3443,25.04
3444,30.85
3445,38.9
3446,46.05
3447,51.86
3448,56.78
3449,60.8
3450,64.82
3451,69.74
3452,72.87
3453,1.79
3454,4.02
3455,7.15
3456,10.28
3457,0.89
3458,4.92
3459,8.05
3460,9.84
3461,13.86
3462,15.65
3463,19.67
3464,3.13
3465,4.02
3466,8.94
3467,12.07
3468,16.99
3469,3.13
3470,3.13
3471,7.15
3472,1.79
3473,1.79
3474,3.58
3475,5.37
3476,7.16
3477,11.18
3478,15.2
3479,18.33
3480,1.79
3481,1.79
3482,0.89
3483,1.78
3484,0.89
3485,2.68
3486,1.79
3487,1.79
3488,0.89
3489,1.78
3490,4.92
3491,10.73
3492,16.54
3493,21.46
3494,25.48
3495,30.4
3496,35.32
3497,40.24
3498,45.16
3499,49.18
3500,52.31
3501,57.23
3502,61.25
3503,64.38
3504,1.79
3505,0.89
3506,3.13
3507,4.92
3508,0.89
3509,0.89
3510,1.79
3511,0.89
3512,1.79
3513,3.58
3514,6.71
3515,9.84
3516,0.89
3517,1.78
3518,2.67
3519,1.79
3520,4.92
3521,8.05
3522,11.18
3523,14.31
3524,1.79
3525,2.68
3526,1.79
3527,0.89
3528,1.78
3529,0.89
3530,0.89
3531,0.89
3532,3.13
3533,1.79
3534,1.79
3535,0.89
3536,3.13
3537,6.26
3538,8.05
3539,11.18
3540,15.2
3541,1.79
3542,3.13
3543,1.79
3544,4.02
3545,1.79
3546,4.02
3547,7.15
3548,3.13
3549,0.89
3550,1.79
3551,4.92
3552,8.05
3553,1.79
3554,0.89
3555,1.78
3556,0.89
3557,4.02
3558,0.89
3559,1.78
3560,2.67
3561,3.56
3562,1.79
3563,0.89
3564,1.78
3565,2.67
3566,4.92
3567,12.07
3568,17.88
3569,22.8
3570,26.82
3571,29.95
3572,0.89
3573,0.89
3574,1.78
3575,1.79
3576,6.71
3577,4.02
3578,8.04
3579,11.17
3580,16.98
3581,24.13
3582,29.05
3583,3.13
3584,3.13
3585,8.05
3586,12.07
3587,16.99
3588,21.01
3589,4.02
3590,3.13
3591,6.26
3592,5.81
3593,9.83
3594,12.96
3595,4.02
3596,5.81
3597,7.6
3598,0.89
3599,3.13
3600,7.15
3601,8.94
3602,10.73
3603,12.52
3604,14.31
3605,16.1
3606,17.89
3607,0.89
3608,1.79
3609,2.68
3610,1.79
3611,1.79
3612,1.79
3613,3.13
3614,4.92
3615,8.05
3616,8.94
3617,3.13
3618,7.15
3619,11.17
3620,15.19
3621,0.89
3622,4.92
3623,9.84
3624,12.97
3625,16.1
3626,0.89
3627,1.79
3628,3.58
3629,4.47
3630,6.26
3631,0.89
3632,1.78
3633,2.67
3634,3.56
3635,4.45
3636,1.79
3637,4.92
3638,8.05
3639,9.84
3640,3.13
3641,3.13
3642,7.15
3643,10.28
3644,4.02
3645,7.15
3646,8.94
3647,0.89
3648,1.78
3649,1.79
3650,4.92
3651,1.79
3652,0.89
3653,1.78
3654,0.89
3655,0.89
3656,0.89
3657,3.13
3658,4.92
3659,6.71
3660,8.5
3661,0.89
3662,1.79
3663,3.13
3664,1.79
3665,3.13
3666,6.26
3667,8.05
3668,9.84
3669,0.89
3670,1.78
3671,2.67
3672,1.79
3673,3.58
3674,4.47
3675,5.36
3676,6.25
3677,8.04
3678,8.93
3679,0.89
3680,0.89
3681,1.78
3682,2.67
3683,3.56
3684,4.45
3685,5.34
3686,1.79
3687,1.79
3688,3.13
3689,6.26
3690,9.39
3691,13.41
3692,16.54
3693,19.67
3694,21.46
3695,23.25
3696,24.14
3697,25.93
3698,27.72
3699,28.61
3700,30.4
3701,0.89
3702,0.89
3703,0.89
3704,1.78
3705,2.67
3706,3.56
3707,4.45
3708,5.34
3709,7.13
3710,3.13
3711,1.79
3712,3.13
3713,8.05
3714,12.07
3715,16.09
3716,20.11
3717,24.13
3718,28.15
3719,31.28
3720,34.41
3721,36.2
3722,37.09
3723,0.89
3724,1.78
3725,1.79
3726,4.92
3727,8.05
3728,11.18
3729,0.89
3730,1.78
3731,2.67
3732,1.79
3733,1.79
3734,4.02
3735,4.02
3736,4.02
3737,8.04
3738,12.06
3739,16.98
3740,21
3741,22.79
3742,25.92
3743,29.05
3744,32.18
3745,33.97
3746,34.86
3747,0.89
3748,1.78
3749,0.89
3750,0.89
3751,0.89
3752,1.79
3753,3.58
3754,5.37
3755,7.16
3756,1.79
3757,3.13
3758,8.05
3759,12.07
3760,17.88
3761,21.9
3762,25.92
3763,29.94
3764,33.96
3765,35.75
3766,36.64
3767,38.43
3768,41.56
3769,43.35
3770,46.48
3771,48.27
3772,0.89
3773,1.78
3774,1.79
3775,4.92
3776,6.71
3777,8.5
3778,10.29
3779,1.79
3780,4.92
3781,3.13
3782,8.05
3783,13.86
3784,19.67
3785,24.59
3786,29.51
3787,33.53
3788,37.55
3789,41.57
3790,44.7
3791,47.83
3792,50.96
3793,54.09
3794,57.22
3795,0.89
3796,0.89
3797,0.89
3798,1.78
3799,2.23
3800,1.79
3801,3.58
3802,5.37
3803,7.16
3804,0.89
3805,2.68
3806,1.79
3807,4.92
3808,8.05
3809,11.18
3810,14.31
3811,17.44
3812,19.23
3813,22.36
3814,25.49
3815,27.28
3816,30.41
3817,32.2
3818,0.89
3819,0.89
3820,1.78
3821,2.67
3822,0.89
3823,0.89
3824,1.79
3825,3.58
3826,1.79
3827,1.79
3828,3.58
3829,5.37
3830,1.79
3831,3.13
3832,4.02
3833,3.13
3834,7.15
3835,11.17
3836,15.19
3837,19.21
3838,22.34
3839,24.13
3840,0.89
3841,1.79
3842,2.68
3843,4.47
3844,5.36
3845,0.89
3846,3.13
3847,4.92
3848,8.05
3849,12.07
3850,15.2
3851,20.12
3852,24.14
3853,25.93
3854,29.06
3855,3.13
3856,3.13
3857,6.26
3858,9.39
3859,14.31
3860,18.33
3861,20.12
3862,21.91
3863,23.7
3864,24.59
3865,25.48
3866,0.89
3867,0.45
3868,1.34
3869,0.89
3870,1.78
3871,0.89
3872,1.79
3873,3.58
3874,0.89
3875,1.79
3876,3.58
3877,5.37
3878,1.79
3879,1.79
3880,4.92
3881,6.71
3882,9.84
3883,11.63
3884,15.65
3885,18.78
3886,20.57
3887,21.46
3888,0.89
3889,1.79
3890,3.58
3891,4.47
3892,6.26
3893,8.05
3894,8.94
3895,12.07
3896,13.86
3897,15.65
3898,17.44
3899,0.89
3900,1.78
3901,3.57
3902,3.13
3903,1.79
3904,4.02
3905,7.15
3906,11.17
3907,15.19
3908,3.13
3909,3.13
3910,4.92
3911,4.92
3912,14.75
3913,3.13
3914,4.92
3915,8.94
3916,12.96
3917,16.09
3918,17.88
3919,19.67
3920,22.8
3921,25.93
3922,29.95
3923,33.08
3924,34.87
3925,38
3926,41.13
3927,42.92
3928,44.71
3929,47.84
3930,51.86
3931,53.65
3932,9.83
3933,4.02
3934,7.15
3935,3.13
3936,0.89
3937,1.79
3938,3.58
3939,0.89
3940,1.79
3941,4.92
3942,0.89
3943,1.78
3944,1.79
3945,0.89
3946,1.78
3947,3.57
3948,4.46
3949,1.79
3950,1.79
3951,3.13
3952,7.15
3953,11.17
3954,16.09
3955,19.22
3956,22.35
3957,26.37
3958,28.16
3959,29.95
3960,31.74
3961,34.87
3962,0.89
3963,1.79
3964,1.79
3965,1.79
3966,0.89
3967,1.78
3968,0.89
3969,0.89
3970,1.79
3971,0.89
3972,1.79
3973,1.79
3974,1.79
3975,0.89
3976,1.79
3977,3.58
3978,0.89
3979,1.79
3980,0.89
3981,1.79
3982,7.15
3983,0.89
3984,4.02
3985,0.89
3986,1.79
3987,0.89
3988,0.89
3989,1.78
3990,3.57
3991,3.13
3992,0.89
3993,1.78
3994,3.13
3995,6.26
3996,10.28
3997,3.13
3998,4.92
3999,9.84
4000,14.76
4001,19.68
4002,23.7
4003,9.83
4004,14.75
4005,3.13
4006,1.79
4007,0.89
4008,3.13
4009,4.02
4010,1.79
4011,1.79
4012,3.58
4013,4.02
4014,7.15
4015,11.17
4016,16.09
4017,4.02
4018,4.92
4019,1.79
4020,3.58
4021,1.79
4022,0.89
4023,1.79
4024,1.79
4025,0.89
4026,4.92
4027,3.13
4028,1.79
4029,0.89
4030,1.78
4031,2.67
4032,3.13
4033,6.26
4034,8.05
4035,0.89
4036,1.79
4037,0.89
4038,1.78
4039,1.79
4040,4.92
4041,8.05
4042,11.18
4043,1.79
4044,0.89
4045,1.78
4046,2.67
4047,4.46
4048,1.79
4049,4.92
4050,8.94
4051,12.07
4052,15.2
4053,16.99
4054,18.78
4055,0.89
4056,0.89
4057,0.89
4058,1.34
4059,0.89
4060,0.89
4061,0.89
4062,0.89
4063,1.34
4064,1.79
4065,2.68
4066,1.79
4067,0.89
4068,2.68
4069,1.79
4070,3.58
4071,5.37
4072,8.5
4073,12.52
4074,16.54
4075,19.67
4076,21.46
4077,23.25
4078,0.89
4079,1.78
4080,2.67
4081,3.56
4082,0.89
4083,1.79
4084,4.92
4085,8.05
4086,9.84
4087,12.97
4088,16.99
4089,20.12
4090,25.04
4091,4.92
4092,3.13
4093,4.92
4094,0.89
4095,3.13
4096,1.79
4097,3.58
4098,5.81
4099,10.73
4100,16.54
4101,21.46
4102,26.38
4103,31.3
4104,36.22
4105,40.24
4106,43.37
4107,0.89
4108,1.78
4109,2.67
4110,3.56
4111,0.89
4112,0.89
4113,1.79
4114,3.58
4115,5.37
4116,1.79
4117,0.89
4118,1.78
4119,3.13
4120,1.79
4121,4.02
4122,5.81
4123,3.13
4124,1.79
4125,1.79
4126,3.58
4127,4.92
4128,6.71
4129,1.79
4130,1.79
4131,1.79
4132,1.79
4133,4.92
4134,1.79
4135,0.45
4136,1.34
4137,2.23
4138,4.02
4139,5.81
4140,11.62
4141,13.41
4142,20.56
4143,26.37
4144,31.29
4145,36.21
4146,41.13
